
59441,Ahmedabad Passenger,/trains/59441,Mumbai Central,/trains/stations/BCT,Nandurbar,/trains/stations/NDB
59442,Ahmedabad Passenger,/trains/59442,Ahmedabad Junction,/trains/stations/ADI,Mumbai Central,/trains/stations/BCT
09649,Aii Adi Special,/trains/09649,Ajmer Junction,/trains/stations/AII,Ahmedabad Junction,/trains/stations/ADI
12196,Aii Af Intercity,/trains/12196,Ajmer Junction,/trains/stations/AII,Agra Fort,/trains/stations/AF
05712,Aii Apdj Special,/trains/05712,Ajmer Junction,/trains/stations/AII,Alipur Duar Junction,/trains/stations/APDJ
22996,Aii Bdts Superfast Express,/trains/22996,Ajmer Junction,/trains/stations/AII,Bandra Terminus,/trains/stations/BDTS
09611,Aii Bdts Special,/trains/09611,Ajmer Junction,/trains/stations/AII,Bandra Terminus,/trains/stations/BDTS
09619,Aii Bdts Urs Special,/trains/09619,Ajmer Junction,/trains/stations/AII,Bandra Terminus,/trains/stations/BDTS
09602,Aii Beas Special,/trains/09602,Ajmer Junction,/trains/stations/AII,Udaipur City,/trains/stations/UDZ
09601,Aii Beas Special,/trains/09601,Ajmer Junction,/trains/stations/AII,Beas,/trains/stations/BEAS
13424,Aii Bgp Express,/trains/13424,Ajmer Junction,/trains/stations/AII,Bhagalpur,/trains/stations/BGP
05286,Aii Bju Special,/trains/05286,Ajmer Junction,/trains/stations/AII,Barauni Junction,/trains/stations/BJU
12983,Aii Cdg G Rath,/trains/12983,Ajmer Junction,/trains/stations/AII,Chandigarh,/trains/stations/CDG
05104,Aii Cpr Special,/trains/05104,Ajmer Junction,/trains/stations/AII,Chhapra,/trains/stations/CPR
05238,Aii Dbg Special,/trains/05238,Ajmer Junction,/trains/stations/AII,Darbhanga Junction,/trains/stations/DBG
12990,Aii Ddr  Express,/trains/12990,Ajmer Junction,/trains/stations/AII,Dadar,/trains/stations/DDR
09627,Aii Dee Superfast Special,/trains/09627,Ajmer Junction,/trains/stations/AII,Delhi S Rohilla,/trains/stations/DEE
04042,Aii Dli Superfast Special,/trains/04042,Ajmer Junction,/trains/stations/AII,Delhi,/trains/stations/DLI
18208,Aii Durg Express,/trains/18208,Ajmer Junction,/trains/stations/AII,Durg,/trains/stations/DURG
19609,Aii Hw Express,/trains/19609,Ajmer Junction,/trains/stations/AII,Haridwar Junction,/trains/stations/HW
09640,Aii Hw Special,/trains/09640,Ajmer Junction,/trains/stations/AII,Haridwar Junction,/trains/stations/HW
03002,Aii Hwh Special,/trains/03002,Ajmer Junction,/trains/stations/AII,Howrah Junction,/trains/stations/HWH
17019,Aii Hyb Express,/trains/17019,Ajmer Junction,/trains/stations/AII,Hyderabad Decan,/trains/stations/HYB
12719,Aii Hyb Superfast Express,/trains/12719,Ajmer Junction,/trains/stations/AII,Hyderabad Decan,/trains/stations/HYB
07126,Aii Hyb Special,/trains/07126,Ajmer Junction,/trains/stations/AII,Hyderabad Decan,/trains/stations/HYB
07019,Aii Hyb Special,/trains/07019,Ajmer Junction,/trains/stations/AII,Hyderabad Decan,/trains/stations/HYB
09312,Aii Indb Special,/trains/09312,Ajmer Junction,/trains/stations/AII,Indore Junction Bg,/trains/stations/INDB
12066,Aii Jan Shatabd,/trains/12066,H Nizamuddin,/trains/stations/NZM,Ajmer Junction,/trains/stations/AII
12413,Aii Jat Express,/trains/12413,Ajmer Junction,/trains/stations/AII,Jammu Tawi,/trains/stations/JAT
09621,Aii Jp Intercity,/trains/09621,Ajmer Junction,/trains/stations/AII,Jaipur,/trains/stations/JP
09625,Aii Jp Superfast Special,/trains/09625,Ajmer Junction,/trains/stations/AII,Jaipur,/trains/stations/JP
54802,Aii Ju Fast Passenger,/trains/54802,Ajmer Junction,/trains/stations/AII,Jodhpur Junction,/trains/stations/JU
07130,Aii Kcg Special,/trains/07130,Ajmer Junction,/trains/stations/AII,Kacheguda,/trains/stations/KCG
03138,Aii Koaa   Special,/trains/03138,Ajmer Junction,/trains/stations/AII,Howrah Junction,/trains/stations/HWH
19608,Aii Koaa Express,/trains/19608,Ajmer Junction,/trains/stations/AII,Kolkata,/trains/stations/KOAA
16209,Aii Mys Express,/trains/16209,Ajmer Junction,/trains/stations/AII,Mysore Junction,/trains/stations/MYS
22211,Aii Nzm Duronto,/trains/22211,Ajmer Junction,/trains/stations/AII,H Nizamuddin,/trains/stations/NZM
18422,Aii Puri Express,/trains/18422,Ajmer Junction,/trains/stations/AII,Puri,/trains/stations/PURI
08422,Aii Puri Express,/trains/08422,Ajmer Junction,/trains/stations/AII,Puri,/trains/stations/PURI
19654,Aii Rtm Express,/trains/19654,Ajmer Junction,/trains/stations/AII,Ratlam Junction,/trains/stations/RTM
12988,Aii Sdah Express,/trains/12988,Ajmer Junction,/trains/stations/AII,Sealdah,/trains/stations/SDAH
03180,Aii Sdah Superfast Special,/trains/03180,Ajmer Junction,/trains/stations/AII,Sealdah,/trains/stations/SDAH
19603,Aii Sln Express,/trains/19603,Ajmer Junction,/trains/stations/AII,Sultanpur,/trains/stations/SLN
19607,Aii Wkly Express,/trains/19607,Kolkata,/trains/stations/KOAA,Ajmer Junction,/trains/stations/AII
17064,Ajanta Express,/trains/17064,Secunderabad Junction,/trains/stations/SC,Manmad Junction,/trains/stations/MMR
17063,Ajanta Express,/trains/17063,Manmad Junction,/trains/stations/MMR,Secunderabad Junction,/trains/stations/SC
19613,Ajmer Asr Express,/trains/19613,Ajmer Junction,/trains/stations/AII,Amritsar Junction,/trains/stations/ASR
19611,Ajmer Asr Express,/trains/19611,Ajmer Junction,/trains/stations/AII,Amritsar Junction,/trains/stations/ASR
12989,Ajmer Express,/trains/12989,Dadar,/trains/stations/DDR,Ajmer Junction,/trains/stations/AII
16210,Ajmer Express,/trains/16210,Mysore Junction,/trains/stations/MYS,Ajmer Junction,/trains/stations/AII
19411,Ajmer Intercity,/trains/19411,Ahmedabad Junction,/trains/stations/ADI,Ajmer Junction,/trains/stations/AII
12015,Ajmer Shatabdi,/trains/12015,New Delhi,/trains/stations/NDLS,Ajmer Junction,/trains/stations/AII
12016,Ajmer Shatabdi,/trains/12016,Ajmer Junction,/trains/stations/AII,New Delhi,/trains/stations/NDLS
09650,Ajmer Special,/trains/09650,Ahmedabad Junction,/trains/stations/ADI,Ajmer Junction,/trains/stations/AII
12120,Ajni Ami Express,/trains/12120,Nagpur,/trains/stations/NGP,Amravati,/trains/stations/AMI
11202,Ajni Ltt Express,/trains/11202,Ajni,/trains/stations/AJNI,Lokmanyatilak T,/trains/stations/LTT
17640,Ak Kcg Express,/trains/17640,Akola Junction,/trains/stations/AK,Kacheguda,/trains/stations/KCG
52994,Ak Mhow  F  Passenger,/trains/52994,Akola Junction,/trains/stations/AK,Mhow,/trains/stations/MHOW
07507,Ak Qln Special,/trains/07507,Akola Junction,/trains/stations/AK,Kollam Junction,/trains/stations/QLN
12318,Akal Takhat Express,/trains/12318,Amritsar Junction,/trains/stations/ASR,Sealdah,/trains/stations/SDAH
12317,Akal Takht Express,/trains/12317,Sealdah,/trains/stations/SDAH,Amritsar Junction,/trains/stations/ASR
14311,Ala Hazrat Express,/trains/14311,Bareilly,/trains/stations/BE,Bhuj,/trains/stations/BHUJ
14312,Ala Hazrat Express,/trains/14312,Bhuj,/trains/stations/BHUJ,Bareilly,/trains/stations/BE
07092,Ald  Hyb  Special,/trains/07092,Allahabad Junction,/trains/stations/ALD,Hyderabad Decan,/trains/stations/HYB
19418,Ald Adi Express,/trains/19418,Allahabad Junction,/trains/stations/ALD,Ahmedabad Junction,/trains/stations/ADI
09430,Ald Adi Special,/trains/09430,Allahabad Junction,/trains/stations/ALD,Ahmedabad Junction,/trains/stations/ADI
04421,Ald Anvt Superfast Special,/trains/04421,Allahabad Junction,/trains/stations/ALD,Anand Vihar Trm,/trains/stations/ANVT
07240,Ald Cct Special,/trains/07240,Allahabad Junction,/trains/stations/ALD,Kakinada Town,/trains/stations/CCT
04001,Ald Dli Superfast Special,/trains/04001,Allahabad Junction,/trains/stations/ALD,Delhi,/trains/stations/DLI
12276,Ald Duronto Express,/trains/12276,New Delhi,/trains/stations/NDLS,Allahabad Junction,/trains/stations/ALD
12293,Ald Duronto Express,/trains/12293,Lokmanyatilak T,/trains/stations/LTT,Allahabad Junction,/trains/stations/ALD
14115,Ald Hw Express,/trains/14115,Allahabad Junction,/trains/stations/ALD,Haridwar Junction,/trains/stations/HW
04120,Ald Hwh Special,/trains/04120,Allahabad Junction,/trains/stations/ALD,Howrah Junction,/trains/stations/HWH
22442,Ald Intercity,/trains/22442,Kanpur Central,/trains/stations/CNB,Allahabad Junction,/trains/stations/ALD
04121,Ald Jat Ac Special,/trains/04121,Allahabad Junction,/trains/stations/ALD,Jammu Tawi,/trains/stations/JAT
04131,Ald Jat Premium,/trains/04131,Allahabad Junction,/trains/stations/ALD,Jammu Tawi,/trains/stations/JAT
12403,Ald Jp Express,/trains/12403,Allahabad Junction,/trains/stations/ALD,Jaipur,/trains/stations/JP
12294,Ald Ltt Duronto,/trains/12294,Allahabad Junction,/trains/stations/ALD,Lokmanyatilak T,/trains/stations/LTT
04127,Ald Ltt Premium,/trains/04127,Allahabad Junction,/trains/stations/ALD,Lokmanyatilak T,/trains/stations/LTT
12564,Ald Ltt Superfast Express,/trains/12564,Allahabad Junction,/trains/stations/ALD,Lokmanyatilak T,/trains/stations/LTT
01006,Ald Ltt Special,/trains/01006,Allahabad Junction,/trains/stations/ALD,Lokmanyatilak T,/trains/stations/LTT
04115,Ald Ltt Special,/trains/04115,Allahabad Junction,/trains/stations/ALD,Lokmanyatilak T,/trains/stations/LTT
04111,Ald Ndls Superfast Special,/trains/04111,Allahabad Junction,/trains/stations/ALD,New Delhi,/trains/stations/NDLS
04423,Ald Ndls Special,/trains/04423,Allahabad Junction,/trains/stations/ALD,New Delhi,/trains/stations/NDLS
07514,Ald Ned Special,/trains/07514,Allahabad Junction,/trains/stations/ALD,Nanded,/trains/stations/NED
07512,Ald Ned Special,/trains/07512,Allahabad Junction,/trains/stations/ALD,Nanded,/trains/stations/NED
04113,Ald Uhp Special,/trains/04113,Allahabad Junction,/trains/stations/ALD,Udhampur,/trains/stations/UHP
08576,Ald Vskp Special,/trains/08576,Allahabad Junction,/trains/stations/ALD,Vishakapatnam,/trains/stations/VSKP
09429,Allahabad Special,/trains/09429,Ahmedabad Junction,/trains/stations/ADI,Allahabad Junction,/trains/stations/ALD
22639,Alleppey Express,/trains/22639,Chennai Central,/trains/stations/MAS,Alleppey,/trains/stations/ALLP
16308,Alleppey Express,/trains/16308,Kannur,/trains/stations/CAN,Alleppey,/trains/stations/ALLP
12587,Amar Nath Express,/trains/12587,Gorakhpur Junction,/trains/stations/GKP,Jammu Tawi,/trains/stations/JAT
18047,Amaravathi Express,/trains/18047,Howrah Junction,/trains/stations/HWH,Vasco Da Gama,/trains/stations/VSG
17225,Amaravathi Express,/trains/17225,Vijayawada Junction,/trains/stations/BZA,Hubli Junction,/trains/stations/UBL
17226,Amaravati Express,/trains/17226,Hubli Junction,/trains/stations/UBL,Kacheguda,/trains/stations/KCG
12853,Amarkantak Express,/trains/12853,Durg,/trains/stations/DURG,Bhopal  Junction,/trains/stations/BPL
12854,Amarkantak Express,/trains/12854,Bhopal  Junction,/trains/stations/BPL,Durg,/trains/stations/DURG
15098,Amarnath Express,/trains/15098,Jammu Tawi,/trains/stations/JAT,Bhagalpur,/trains/stations/BGP
15097,Amarnath Express,/trains/15097,Bhagalpur,/trains/stations/BGP,Jammu Tawi,/trains/stations/JAT
15653,Amarnath Express,/trains/15653,Guwahati,/trains/stations/GHY,Jammu Tawi,/trains/stations/JAT
11265,Ambikapur Express,/trains/11265,Jabalpur,/trains/stations/JBP,Ambikapur,/trains/stations/ABKP
13138,Amh Koaa Express,/trains/13138,Azamgarh,/trains/stations/AMH,Kolkata,/trains/stations/KOAA
11054,Amh Ltt Express,/trains/11054,Azamgarh,/trains/stations/AMH,Lokmanyatilak T,/trains/stations/LTT
12119,Ami Ajni Express,/trains/12119,Amravati,/trains/stations/AMI,Ajni,/trains/stations/AJNI
12159,Ami Jbp Superfast Express,/trains/12159,Amravati,/trains/stations/AMI,Jabalpur,/trains/stations/JBP
11406,Ami Pune Express,/trains/11406,Amravati,/trains/stations/AMI,Pune Junction,/trains/stations/PUNE
12766,Ami Tpty Superfast Express,/trains/12766,Amravati,/trains/stations/AMI,Tirupati,/trains/stations/TPTY
09050,Ami Udn Passenger Special,/trains/09050,Amravati,/trains/stations/AMI,Udhna Junction,/trains/stations/UDN
12112,Amravati Cstm E,/trains/12112,Amravati,/trains/stations/AMI,Mumbai Cst,/trains/stations/CSTM
16343,Amritha Express,/trains/16343,Trivandrum Cntl,/trains/stations/TVC,Palghat Town,/trains/stations/PGTN
16344,Amritha Express,/trains/16344,Palghat Town,/trains/stations/PGTN,Trivandrum Cntl,/trains/stations/TVC
12483,Amritsar Express,/trains/12483,Kochuveli,/trains/stations/KCVL,Amritsar Junction,/trains/stations/ASR
13049,Amritsar Express,/trains/13049,Howrah Junction,/trains/stations/HWH,Amritsar Junction,/trains/stations/ASR
11057,Amritsar Express,/trains/11057,Lokmanyatilak T,/trains/stations/LTT,Dhule,/trains/stations/DHI
13005,Amritsar Mail,/trains/13005,Howrah Junction,/trains/stations/HWH,Amritsar Junction,/trains/stations/ASR
12014,Amritsar Shatabdi,/trains/12014,Amritsar Junction,/trains/stations/ASR,New Delhi,/trains/stations/NDLS
12032,Amritsar Shatabdi,/trains/12032,Amritsar Junction,/trains/stations/ASR,New Delhi,/trains/stations/NDLS
12013,Amritsar Shatabdi,/trains/12013,New Delhi,/trains/stations/NDLS,Amritsar Junction,/trains/stations/ASR
12031,Amritsar Shatabdi,/trains/12031,New Delhi,/trains/stations/NDLS,Amritsar Junction,/trains/stations/ASR
22128,Anandwan Express,/trains/22128,Kazipet Junction,/trains/stations/KZJ,Lokmanyatilak T,/trains/stations/LTT
22127,Anandwan Express,/trains/22127,Lokmanyatilak T,/trains/stations/LTT,Kazipet Junction,/trains/stations/KZJ
16723,Anantapuri Express,/trains/16723,Chennai Egmore,/trains/stations/MS,Trivandrum Cntl,/trains/stations/TVC
16724,Anantapuri Express,/trains/16724,Trivandrum Cntl,/trains/stations/TVC,Chennai Egmore,/trains/stations/MS
12316,Ananya Express,/trains/12316,Udaipur City,/trains/stations/UDZ,Sealdah,/trains/stations/SDAH
16031,Andaman Express,/trains/16031,Chennai Central,/trains/stations/MAS,Jammu Tawi,/trains/stations/JAT
16032,Andaman Express,/trains/16032,Jammu Tawi,/trains/stations/JAT,Chennai Central,/trains/stations/MAS
12254,Anga Express,/trains/12254,Bhagalpur,/trains/stations/BGP,Yesvantpur Junction,/trains/stations/YPR
12253,Anga Express,/trains/12253,Yesvantpur Junction,/trains/stations/YPR,Bhagalpur,/trains/stations/BGP
12315,Annanya  Express,/trains/12315,Sealdah,/trains/stations/SDAH,Udaipur City,/trains/stations/UDZ
04422,Anvt Ald Superfast Special,/trains/04422,Anand Vihar Trm,/trains/stations/ANVT,Allahabad Junction,/trains/stations/ALD
04118,Anvt Ald Special,/trains/04118,Anand Vihar Trm,/trains/stations/ANVT,Allahabad Junction,/trains/stations/ALD
04028,Anvt Apdj Special,/trains/04028,Anand Vihar Trm,/trains/stations/ANVT,Alipur Duar Junction,/trains/stations/APDJ
03518,Anvt Asn Special,/trains/03518,Anand Vihar Trm,/trains/stations/ANVT,Asansol Junction,/trains/stations/ASN
22406,Anvt Bgp G Rath,/trains/22406,Anand Vihar Trm,/trains/stations/ANVT,Bhagalpur,/trains/stations/BGP
14152,Anvt Cnb Express,/trains/14152,Anand Vihar Trm,/trains/stations/ANVT,Kanpur Central,/trains/stations/CNB
12211,Anvt Garib Rath,/trains/12211,Muzaffarpur Junction,/trains/stations/MFP,Anand Vihar Trm,/trains/stations/ANVT
22409,Anvt Garib Rath,/trains/22409,Gaya Junction,/trains/stations/GAYA,Anand Vihar Trm,/trains/stations/ANVT
02398,Anvt Gaya Special,/trains/02398,Anand Vihar Trm,/trains/stations/ANVT,Gaya Junction,/trains/stations/GAYA
05028,Anvt Gkp  Special,/trains/05028,Anand Vihar Trm,/trains/stations/ANVT,Gorakhpur Junction,/trains/stations/GKP
15058,Anvt Gkp Express,/trains/15058,Anand Vihar Trm,/trains/stations/ANVT,Gorakhpur Junction,/trains/stations/GKP
05052,Anvt Gkp Special,/trains/05052,Anand Vihar Trm,/trains/stations/ANVT,Gorakhpur Junction,/trains/stations/GKP
05036,Anvt Gkp Special,/trains/05036,Anand Vihar Trm,/trains/stations/ANVT,Gorakhpur Junction,/trains/stations/GKP
05040,Anvt Gkp Special,/trains/05040,Anand Vihar Trm,/trains/stations/ANVT,Gorakhpur Junction,/trains/stations/GKP
05050,Anvt Gkp Special,/trains/05050,Delhi,/trains/stations/DLI,Gorakhpur Junction,/trains/stations/GKP
05058,Anvt Gkp Special,/trains/05058,Anand Vihar Trm,/trains/stations/ANVT,Gorakhpur Junction,/trains/stations/GKP
12444,Anvt Hlz S F Express,/trains/12444,Anand Vihar Trm,/trains/stations/ANVT,Haldia,/trains/stations/HLZ
12040,Anvt Kgm Shatabdi,/trains/12040,Anand Vihar Trm,/trains/stations/ANVT,Kathgodam,/trains/stations/KGM
13132,Anvt Koaa Express,/trains/13132,Anand Vihar Trm,/trains/stations/ANVT,Kolkata,/trains/stations/KOAA
03126,Anvt Koaa Superfast Special,/trains/03126,Anand Vihar Trm,/trains/stations/ANVT,Kolkata,/trains/stations/KOAA
15622,Anvt Kyq Express,/trains/15622,Anand Vihar Trm,/trains/stations/ANVT,Kamakhya,/trains/stations/KYQ
15026,Anvt Mau Express,/trains/15026,Anand Vihar Trm,/trains/stations/ANVT,Mau Junction,/trains/stations/MAU
13430,Anvt Mldt Express,/trains/13430,Anand Vihar Trm,/trains/stations/ANVT,Malda Town,/trains/stations/MLDT
03210,Anvt Pnbe Special,/trains/03210,Anand Vihar Trm,/trains/stations/ANVT,Patna Junction,/trains/stations/PNBE
02394,Anvt Pnbe Special,/trains/02394,Anand Vihar Trm,/trains/stations/ANVT,Patna Junction,/trains/stations/PNBE
02365,Anvt Premium,/trains/02365,Patna Junction,/trains/stations/PNBE,Anand Vihar Trm,/trains/stations/ANVT
02527,Anvt Premium Special,/trains/02527,Gorakhpur Junction,/trains/stations/GKP,Anand Vihar Trm,/trains/stations/ANVT
22488,Anvt Rdp Link,/trains/22488,Anand Vihar Trm,/trains/stations/ANVT,Radhikapur,/trains/stations/RDP
12428,Anvt Rewa Express,/trains/12428,Anand Vihar Trm,/trains/stations/ANVT,Rewa,/trains/stations/REWA
03190,Anvt Sdah Superfast Special,/trains/03190,Anand Vihar Trm,/trains/stations/ANVT,Sealdah,/trains/stations/SDAH
22858,Anvt Src Superfast Express,/trains/22858,Anand Vihar Trm,/trains/stations/ANVT,Santragachi Junction,/trains/stations/SRC
08034,Anvt Src Special,/trains/08034,Anand Vihar Trm,/trains/stations/ANVT,Santragachi Junction,/trains/stations/SRC
04403,Anvt Uhp Special,/trains/04403,Anand Vihar Trm,/trains/stations/ANVT,Udhampur,/trains/stations/UHP
12708,Ap Sampark Kranti,/trains/12708,H Nizamuddin,/trains/stations/NZM,Tirupati,/trains/stations/TPTY
05711,Apdj Aii Special,/trains/05711,Alipur Duar Junction,/trains/stations/APDJ,Ajmer Junction,/trains/stations/AII
05817,Apdj Dbb Special,/trains/05817,Alipur Duar Junction,/trains/stations/APDJ,Dhubri,/trains/stations/DBB
12885,Aranyak Express,/trains/12885,Shalimar,/trains/stations/SHM,Bhojudih Junction,/trains/stations/BJE
12886,Aranyak Express,/trains/12886,Bhojudih Junction,/trains/stations/BJE,Shalimar,/trains/stations/SHM
19707,Aravali Express,/trains/19707,Bandra Terminus,/trains/stations/BDTS,Jaipur,/trains/stations/JP
19708,Aravali Express,/trains/19708,Jaipur,/trains/stations/JP,Bandra Terminus,/trains/stations/BDTS
12356,Archana Express,/trains/12356,Jammu Tawi,/trains/stations/JAT,Rjndr Ngr Bihar,/trains/stations/RJPB
12355,Archna Express,/trains/12355,Rjndr Ngr Bihar,/trains/stations/RJPB,Jammu Tawi,/trains/stations/JAT
03560,Asansol Special,/trains/03560,Patna Junction,/trains/stations/PNBE,Asansol Junction,/trains/stations/ASN
